3.626818690060350363e-08	4.693893893893894074e+02
3.644206316407779921e-08	4.696996996996996927e+02
3.661703722782062663e-08	4.700100100100099780e+02
3.679226485031537292e-08	4.703203203203203202e+02
3.696876577227895404e-08	4.706306306306306624e+02
3.714556534306044450e-08	4.709409409409409477e+02
3.732338885264630146e-08	4.712512512512512330e+02
3.750176987361406178e-08	4.715615615615615752e+02
3.768092283341824921e-08	4.718718718718718605e+02
3.786089483454107407e-08	4.721821821821821459e+02
3.804138412491781141e-08	4.724924924924924881e+02
3.822295666423398944e-08	4.728028028028028302e+02
3.840478918329559485e-08	4.731131131131131156e+02
3.858797184691264395e-08	4.734234234234234009e+02
3.877141717082343814e-08	4.737337337337337431e+02
3.895595691262470452e-08	4.740440440440440852e+02
3.914102466587276379e-08	4.743543543543543137e+02
3.932692843724509323e-08	4.746646646646646559e+02
3.951362827238809370e-08	4.749749749749749981e+02
3.970090304247653654e-08	4.752852852852852834e+02
3.988924464014130423e-08	4.755955955955955687e+02
4.007789739584920140e-08	4.759059059059059109e+02
4.026789046473210257e-08	4.762162162162162531e+02
4.045815272889829395e-08	4.765265265265265384e+02
4.064958248758743787e-08	4.768368368368368237e+02
4.084150868439469835e-08	4.771471471471471659e+02
4.103433749596207028e-08	4.774574574574574513e+02
4.122793740055658027e-08	4.777677677677677366e+02
4.142217232293818717e-08	4.780780780780780788e+02
4.161745573853564089e-08	4.783883883883884209e+02
4.181310384742552884e-08	4.786986986986987063e+02
4.201008060531084979e-08	4.790090090090089916e+02
4.220733317366736267e-08	4.793193193193193338e+02
4.240582895368902064e-08	4.796296296296296191e+02
4.260478748214286474e-08	4.799399399399399044e+02
4.280471778230435464e-08	4.802502502502502466e+02
4.300539216859055213e-08	4.805605605605605888e+02
4.320676413561863238e-08	4.808708708708708741e+02
4.340916430554143469e-08	4.811811811811811594e+02
4.361198510392120063e-08	4.814914914914915016e+02
4.381612101135437964e-08	4.818018018018018438e+02
4.402053942464467804e-08	4.821121121121120723e+02
4.422627945021550934e-08	4.824224224224224145e+02
4.443244637521220990e-08	4.827327327327327566e+02
4.463965683213877043e-08	4.830430430430430420e+02
4.484758228916539958e-08	4.833533533533533273e+02
4.505627041296548378e-08	4.836636636636636695e+02
4.526596445041514133e-08	4.839739739739740116e+02
4.547613749436456956e-08	4.842842842842842970e+02
4.568761018869959122e-08	4.845945945945945823e+02
4.589937216447610899e-08	4.849049049049049245e+02
4.611253687958470305e-08	4.852152152152152098e+02
4.632609044282907921e-08	4.855255255255254951e+02
4.654076194446385787e-08	4.858358358358358373e+02
4.675611723808852018e-08	4.861461461461461795e+02
4.697230285055800290e-08	4.864564564564564648e+02
4.718947004554460175e-08	4.867667667667667502e+02
4.740717711091565152e-08	4.870770770770770923e+02
4.762616640631532467e-08	4.873873873873873777e+02
4.784545183893893611e-08	4.876976976976976630e+02
4.806622390734608380e-08	4.880080080080080052e+02
4.828734452735182529e-08	4.883183183183183473e+02
4.850966018140986002e-08	4.886286286286286327e+02
4.873262625429870991e-08	4.889389389389389180e+02
4.895649290710719379e-08	4.892492492492492602e+02
4.918131472644966409e-08	4.895595595595596023e+02
4.940673980886614540e-08	4.898698698698698308e+02
4.963342769630199063e-08	4.901801801801801730e+02
4.986041865694246045e-08	4.904904904904905152e+02
5.008898296218081660e-08	4.908008008008008005e+02
5.031785323427016608e-08	4.911111111111110858e+02
5.054799836823868304e-08	4.914214214214214280e+02
5.077875833986674551e-08	4.917317317317317702e+02
5.101049180445571700e-08	4.920420420420420555e+02
5.124315189178153523e-08	4.923523523523523409e+02
5.147648120663957202e-08	4.926626626626626830e+02
5.171105185389169596e-08	4.929729729729729684e+02
5.194598455642544134e-08	4.932832832832832537e+02
5.218247623590178257e-08	4.935935935935935959e+02
5.241928093220584664e-08	4.939039039039039380e+02
5.265744309334396241e-08	4.942142142142142234e+02
5.289618225999480217e-08	4.945245245245245087e+02
5.313597052757792932e-08	4.948348348348348509e+02
5.337665470332340943e-08	4.951451451451451362e+02
5.361807668579087711e-08	4.954554554554554215e+02
5.386071643744825695e-08	4.957657657657657637e+02
5.410377976099777095e-08	4.960760760760761059e+02
5.434838568345353915e-08	4.963863863863863912e+02
5.459331175291197073e-08	4.966966966966966766e+02
5.483968070825099013e-08	4.970070070070070187e+02
5.508658654301700936e-08	4.973173173173173041e+02
5.533461982457983742e-08	4.976276276276275894e+02
5.558351608599001175e-08	4.979379379379379316e+02
